FIBER, PETAL,  ORIGINALLY_ASSIGNED_TARGETBIT,  ORIGINALLY_ASSIGNED_TARGET_RA, ORIGINALLY_ASSIGNED_TARGET_DEC, OROGINALLY_ASSINED_FIBER_X, ORIGINALLY_ASSIGNED_FIBER_Y, ASSIGNED_TARGETBIT_IN_DITHERED_TILE, ASSIGNED_TARGET_RA, ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X, ASSIGNED_FIBER_Y, DELTA_RA_DITHERED_ORIGINAL_degrees, DELTA_DEC_DITHERED_ORIGINAL_degrees, FIBER_DELTA_X_DITHERED_ORIGINAL_mm, FIBER_DELTA_Y_DITHERED_ORIGINAL_mm
2112,4,32,355.8699846881977,31.833895465147446,80.040886,149.53517,32,355.87000147138326,31.833350313261473,80.03698,149.39992,1.4258672289213589e-05,-0.0005451518859729276,-0.00390625,-0.1352539
2113,4,545,356.0099083401428,31.617599212547127,50.79845,96.01414,545,356.00998477385775,31.617225906858646,50.78252,95.922554,6.508834866987072e-05,-0.0003733056884804853,-0.015930176,-0.09158325
2114,4,42949673511,355.9904606184842,31.69439247977099,54.856888,114.88953,42949673511,355.98985051038596,31.695058925889533,54.98403,115.05417,-0.0005191181219102302,0.0006664461185437176,0.12714386,0.16464233
2115,4,33,356.03148018861407,31.43741660058099,46.324886,51.959984,33,356.031861253134,31.436729782249813,46.245777,51.79227,0.0003251282014632231,-0.0006868183311752318,-0.07910919,-0.16771317
2116,4,545,356.09059877549527,31.361610521242202,34.049698,33.459484,545,356.09077197973136,31.361449708115785,34.013725,33.420258,0.00014789904419623294,-0.0001608131264170254,-0.035972595,-0.039226532
2117,4,32,356.1166774382729,31.340798852661848,28.632847,28.38349,32,356.1179952093723,31.339753305175915,28.359127,28.12857,0.0011254933752737183,-0.0010455474859334402,-0.2737198,-0.25491905
2118,4,545,356.03218341809566,31.65167044093645,46.169186,104.348885,545,356.03243284548586,31.650534870335875,46.117172,104.06997,0.00021232607540366518,-0.0011355706005744537,-0.052013397,-0.2789154
2119,4,545,355.9631705272993,31.47763739068069,60.530605,61.827408,545,355.9634337580928,31.477764495024058,60.47578,61.85819,0.00022449481102290367,0.00012710434336682397,-0.05482483,0.030780792
2120,4,40,355.9827377125253,31.74217161708991,56.47823,126.66404,40,355.9818748397963,31.741630490816043,56.657715,126.531784,-0.000733807776236042,-0.0005411262738661549,0.17948532,-0.13225555
2121,4,545,356.01277584518607,31.59313974208543,50.20057,90.01873,545,356.0129496496188,31.592113775470068,50.164383,89.76732,0.00014804481988371475,-0.0010259666153622504,-0.03618622,-0.25141144
2122,4,545,355.9972480788249,31.415303024859174,53.451965,46.592697,545,355.9961785711628,31.413974792556093,53.67491,46.269703,-0.0009127302572556525,-0.0013282323030807675,0.22294617,-0.32299423
2123,4,545,355.9827489993372,31.8409839646343,56.51872,151.09036,545,355.98314103331995,31.840627672560608,56.436836,151.00145,0.0003330389610938991,-0.000356292073693254,-0.08188248,-0.088912964
2124,4,40,355.94635518283434,31.656363626562676,64.031815,105.599144,40,355.9473479796632,31.656053201551163,63.82497,105.52158,0.0008450796420701612,-0.0003104250115129048,-0.20684433,-0.077560425
2125,4,545,356.08421493105624,31.429376458384162,35.362408,49.969646,545,356.0843775390927,31.429354660646325,35.328613,49.964252,0.0001387507634623178,-2.1797737836948272e-05,-0.033794403,-0.005393982
2126,4,545,355.89006475346156,31.70624687553856,75.77897,117.952446,545,355.89042849873783,31.706680674920996,75.70325,118.05866,0.0003094576807357499,0.00043379938243504057,-0.07572174,0.10621643
2127,4,32,355.8805585525754,31.773055840633226,77.79337,134.45131,32,355.8811740306792,31.773163033008846,77.664955,134.47662,0.0005232428059549732,0.00010719237561929162,-0.12841797,0.025314331
2128,4,33,356.12518888581945,31.385187296488695,26.854723,39.187496,33,356.1254794820662,31.385287126434406,26.794313,39.211708,0.0002480777922267463,9.982994571089421e-05,-0.060409546,0.024211884
2129,4,4294967296,356.138110610859,31.41623824886412,24.164854,46.74633,4294967296,356.138110610859,31.41623824886412,24.164854,46.74633,0.0,0.0,0.0,0.0
2130,4,545,355.9211756674717,31.89852205138626,69.39948,165.4898,545,355.9214282491949,31.897772190559806,69.34615,165.30264,0.00021443817470790635,-0.0007498608264526752,-0.053329468,-0.1871643
2131,4,42949673511,356.0796116298845,31.38825673397814,36.32766,39.953247,42949673511,356.079916205467,31.3883207721568,36.264324,39.968704,0.00026000325005228126,6.403817866029726e-05,-0.06333542,0.015457153
2132,4,545,355.98607774414285,31.766235320113893,55.791336,132.5957,545,355.98703888083475,31.765134871305932,55.59078,132.32278,0.0008171613786287053,-0.0011004488079606745,-0.20055771,-0.2729187
2133,4,40,356.0357085722833,31.475767366693262,45.438625,61.311478,40,356.03708180544675,31.476257740145513,45.153004,61.430183,0.0011711771095900784,0.0004903734522514469,-0.28562164,0.11870575
2134,4,4294967296,355.99203316337304,31.648938293300752,54.52095,103.71993,141733920768,355.98742528789217,31.636993662697158,55.478207,100.79395,-0.003922587950117272,-0.011944630603593964,0.9572563,-2.9259796
2135,4,545,355.96082240125486,31.876182540304992,61.110405,159.8615,545,355.96090596856135,31.87612855090819,61.09294,159.84793,7.096462816784487e-05,-5.398939680034687e-05,-0.017463684,-0.0135650635
2136,4,42949673511,356.09844385587513,31.514785560088864,32.3952,70.79694,42949673511,356.09784957163873,31.514709205698104,32.518677,70.77861,-0.0005066304622515327,-7.635439076025818e-05,0.123477936,-0.018333435
2137,4,545,356.10835360483907,31.484693468396042,30.338888,63.447037,545,356.10758395925706,31.484226925216277,30.498833,63.33357,-0.0006563381432267445,-0.0004665431797654662,0.15994453,-0.11346817
2138,4,544,356.0055002541481,31.46405833682792,51.72362,58.476784,544,356.00603414950825,31.463124296212488,51.612724,58.24847,0.0004553955294806003,-0.0009340406154336733,-0.110897064,-0.22831345
2139,4,33,355.8112330033529,31.74349298278962,92.2613,127.28982,33,355.811982066655,31.742835357956988,92.10427,127.1258,0.0006370124066308981,-0.0006576248326304324,-0.1570282,-0.16401672
2140,4,33,356.00979832577707,31.497640992147012,50.82423,66.670364,33,356.0086033261665,31.49701938513741,51.072884,66.51956,-0.001018930370975191,-0.0006216070096023429,0.24865341,-0.15080261
2141,4,545,356.015808261885,31.536156719329064,49.570568,76.074875,545,356.01514057059137,31.53700059872859,49.709385,76.28172,-0.0005690801466937045,0.0008438793995253491,0.13881683,0.20684814
2142,4,545,356.05921862345866,31.520344381168357,40.546017,72.17813,545,356.05907775548616,31.520088186349575,40.575314,72.11565,-0.00012008354885520607,-0.0002561948187818075,0.029296875,-0.06248474
2143,4,40,356.16681425315835,31.354470225692047,18.20943,31.697798,40,356.1660688995563,31.354636828277414,18.3643,31.738506,-0.000636505549753232,0.00016660258536660422,0.15486908,0.040708542
2144,4,40,355.960524767928,31.423313918960883,61.0945,48.575184,40,355.96039768979824,31.423905371118856,61.12079,48.71953,-0.00010844068927707949,0.0005914521579732934,0.026287079,0.14434433
2145,4,8589935139,355.97027765379903,31.749970627679488,59.075787,128.60414,8589935139,355.9696526145741,31.751230248675384,59.206436,128.91571,-0.0005315036642381342,0.001259620995895716,0.13064957,0.3115692
2146,4,32,355.87695343114956,31.728180950271412,78.52358,123.38053,32,355.87666213028194,31.72851927606286,78.58453,123.46448,-0.0002477666966699839,0.0003383257914464366,0.060951233,0.08394623
2147,4,34359738405,355.9606744650356,31.716188756968975,61.064472,120.29197,34359738405,355.96223187886915,31.715184217812144,60.73979,120.042465,0.0013248337086625309,-0.0010045391568311857,-0.32468033,-0.24950409
2148,4,545,355.9251042823115,31.452710804499507,68.46469,55.780315,545,355.925319984441,31.452571277932837,68.41978,55.74604,0.00018400925701274673,-0.00013952656667015617,-0.044914246,-0.034275055
2149,4,40,355.9059167534245,31.818337239835152,72.52743,145.60736,40,355.90600581549865,31.819501061517855,72.509575,145.89551,7.567818187831416e-05,0.0011638216827023484,-0.017852783,0.28814697
2150,4,33,354.9819696571113,32.11567306968723,270.77072,225.5301,33,354.9816789667608,32.114351644655244,270.82828,225.19203,-0.00024620790359373485,-0.0013214250319890652,0.057556152,-0.33807373
2151,4,8589939235,354.9450559555144,32.36125309867858,280.5201,290.04892,8589939235,354.94411000296367,32.36146733619646,280.7328,290.1167,-0.0007990367463385684,0.00021423751788063328,0.212677,0.06777954
2152,4,545,354.8683331165158,32.13684514783563,296.15588,232.14073,545,354.86940489704307,32.13789549274661,295.92227,232.40189,0.0009075623365260984,0.0010503449109791063,-0.23361206,0.26115417
2153,4,4294967296,354.9047202457214,32.172000120530946,288.23685,240.88466,141733920768,354.9175118594143,32.15470411180741,285.2855,236.26114,0.010827505879438083,-0.017296008723533873,-2.951355,-4.62352
2154,4,32,355.0304291200226,32.0953810761252,259.97824,219.85919,32,355.0298909622878,32.09464083772211,260.0932,219.67368,-0.00045590826688714047,-0.0007402384030896769,0.11495972,-0.18551636
2155,4,42949673511,354.7826259304511,32.21659380681075,315.92487,253.89214,42949673511,354.7818261499618,32.21523436790411,316.0961,253.54544,-0.000676645326132637,-0.0013594389066398094,0.17123413,-0.34669495
2156,4,545,354.9176676848946,32.27923870739627,286.03894,268.75116,545,354.91754616130584,32.27938733080562,286.0671,268.79156,-0.00010274277455808488,0.00014862340935195562,0.028167725,0.040405273
2157,4,4294967296,355.02032034605594,32.347946731097906,263.6912,285.68088,141733920768,355.0104348854872,32.36558144458623,266.00778,290.44394,-0.00835137920316526,0.017634713488327236,2.3165894,4.7630615
2158,4,545,354.99520102126303,32.15057904231591,268.02814,234.41951,545,354.995385886839,32.150989962653945,267.9895,234.52402,0.0001565168998948466,0.00041092033803380446,-0.038635254,0.10450745
2159,4,4294967296,354.76974923441287,32.148858092096056,318.38443,236.34439,4294967296,354.76974923441287,32.148858092096056,318.38443,236.34439,0.0,0.0,0.0,0.0
2160,4,545,355.0580051360593,32.25893563864682,254.78639,261.94745,545,355.0582470218792,32.25902184036787,254.73361,261.96753,0.00020454943519655148,8.620172105366919e-05,-0.05278015,0.020080566
2161,4,545,354.9391713271337,32.10898893730395,280.21964,224.21602,545,354.9390386958643,32.10841855355885,280.2461,224.07008,-0.00011234379698341819,-0.0005703837450994342,0.02645874,-0.14593506
2162,4,33,354.9358710065159,32.053693442895806,280.67737,210.00696,33,354.935852932199,32.05360787177823,280.681,209.98514,-1.531890759066988e-05,-8.557111757312441e-05,0.0036315918,-0.021820068
2163,4,33,354.9925744662438,32.37035498687148,270.00778,291.90714,33,354.99343204008835,32.369201816938556,269.80878,291.59244,0.000724311200629013,-0.0011531699329268008,-0.19900513,-0.31469727
2164,4,4294967296,354.8470383837698,32.258259803477415,301.70786,264.0583,4294967296,354.8470383837698,32.258259803477415,301.70786,264.0583,0.0,0.0,0.0,0.0
2165,4,32,355.0798065046624,32.2193583709228,249.75943,251.43533,32,355.0795663518084,32.21870505543579,249.80856,251.26796,-0.00020317245477681142,-0.000653315487006978,0.0491333,-0.16737366
2166,4,4294967296,354.8848005138081,32.22331759676303,293.006,254.4736,4294967296,354.8848005138081,32.22331759676303,293.006,254.4736,0.0,0.0,0.0,0.0
2167,4,545,355.0561873201399,32.2910235156145,255.38492,270.35022,545,355.05612546012003,32.29128519105172,255.4002,270.41934,-5.2293091852043965e-05,0.00026167543722266373,0.015289307,0.069122314
2168,4,545,355.0015155671127,32.26311176927245,267.29034,263.61398,545,355.0005451997233,32.26399342641557,267.51083,263.8546,-0.0008205481812918706,0.0008816571431182751,0.2204895,0.2406311
2169,4,545,354.8879283325107,32.3164596156264,292.95682,278.89084,545,354.8882639874943,32.31672794397438,292.8836,278.9576,0.000283664810112909,0.0002683283479782972,-0.07321167,0.06677246
2170,4,545,355.0759396441233,32.25959829718545,250.8415,261.94336,545,355.0760075826345,32.25906822157599,250.82341,261.80447,5.74514150844488e-05,-0.000530075609461278,-0.018096924,-0.1388855
2171,4,33,354.8803796855079,32.07306174243737,293.1184,215.52435,33,354.87929067287325,32.073248458880215,293.36234,215.58327,-0.0009227984557064618,0.0001867164428475121,0.243927,0.058914185
2172,4,545,354.94546505204386,32.31254224734222,280.0727,277.1901,545,354.9449117619905,32.31257713347834,280.19623,277.20557,-0.00046761023436456696,3.4886136120348965e-05,0.123535156,0.015472412
2173,4,545,354.9785388250938,32.19000857583302,271.9356,244.80278,545,354.97937302417466,32.18983717366242,271.74982,244.74986,0.0007059710683971105,-0.00017140217060074292,-0.18579102,-0.05291748
2174,4,33,354.8960125226843,32.11485509582173,289.8524,226.15997,33,354.8970067273725,32.11499296464906,289.6315,226.18558,0.0008420755799749164,0.00013786882733057837,-0.22088623,0.025604248
2175,4,545,354.9544947826943,32.17222438395516,277.16483,240.42888,545,354.9547679847248,32.17197007269467,277.10272,240.36014,0.00023125223908037907,-0.0002543112604911357,-0.06210327,-0.068740845
2176,4,545,355.0616404494927,32.32973153895582,254.43184,280.4452,545,355.0612369119945,32.329914553904835,254.52208,280.49747,-0.00034098290568133736,0.0001830149490160693,0.09024048,0.05227661
2177,4,545,354.8214000746574,32.198959072902205,307.06543,248.82458,545,354.8207728449347,32.1989647050644,307.20654,248.83324,-0.000530763577102302,5.632162192625856e-06,0.14111328,0.008651733
2178,4,545,354.99670386159875,32.31001648238633,268.66464,275.9569,545,354.9963087095712,32.309746301875926,268.75043,275.89023,-0.0003339700086394938,-0.00027018051040528235,0.08578491,-0.06668091
2179,4,33,354.9958558305166,32.243096032614886,268.4182,258.44543,33,354.99582842229637,32.241850594969364,268.41656,258.1208,-2.3181656522008162e-05,-0.0012454376455224292,-0.0016479492,-0.324646
2180,4,32,354.8667048348695,32.25510638386602,297.2723,263.00153,32,354.8671737530858,32.254658738593356,297.1641,262.8787,0.00039655487951543224,-0.0004476452726649427,-0.10821533,-0.12283325
2181,4,545,354.8292941312382,32.12991334894024,304.86163,230.75783,545,354.82899767419576,32.12982194240915,304.92764,230.7373,-0.0002510529773346295,-9.140653109085406e-05,0.06600952,-0.020523071
2182,4,5665,354.8351542500822,32.2821274717245,304.5521,270.47534,5665,354.83493980929353,32.282506194105785,304.60315,270.57764,-0.00018129434895503235,0.0003787223812850016,0.05105591,0.10229492
2183,4,545,354.9406751184019,32.13840541532369,280.0432,231.80412,545,354.93917663180184,32.13943865778521,280.3817,232.08647,-0.0012688668062708166,0.001033242461524253,0.33850098,0.28234863
2184,4,33,354.9706256302835,32.26194091440425,274.13263,263.63474,33,354.970578939995,32.26189897119026,274.14273,263.62427,-3.948208272988366e-05,-4.194321398642842e-05,0.010101318,-0.010467529
2185,4,545,354.83962763350576,32.15799517161655,302.71085,237.94202,545,354.8394500371543,32.15779247826184,302.74945,237.89124,-0.00015035015899076678,-0.00020269335470857186,0.038604736,-0.05078125
2186,4,545,354.9724574612866,32.30381879502925,274.00525,274.59412,545,354.9727919075849,32.30360429457585,273.92947,274.5341,0.00028268277934505244,-0.00021450045340287716,-0.07577515,-0.060028076
2187,4,33,354.7432586308914,32.163923927095745,324.47452,240.581,33,354.74192828845764,32.163314076399246,324.77194,240.43741,-0.0011261728140717206,-0.0006098506964988815,0.29742432,-0.1435852
2188,4,4294967296,354.7764331131024,32.18059243442809,317.07953,244.54584,141733920768,354.7975536342912,32.18358426400152,312.33368,245.08263,0.017875851902734288,0.002991829573424809,-4.7458496,0.53678894
2189,4,4294967296,354.8821972354534,32.17914249820193,293.30814,242.98201,141733920768,354.8747196883683,32.192503225405375,295.06314,246.54292,-0.006328899348460462,0.013360727203448164,1.7550049,3.560913
2190,4,32,355.041179520175,32.22685860008553,258.30502,253.7575,32,355.04168016712924,32.226904940237624,258.1949,253.76465,0.0004235189247184408,4.6340152096036036e-05,-0.11013794,0.0071411133
2191,4,4294967296,354.84851631555154,32.10847507124551,300.42953,224.99704,141733920768,354.8641596508347,32.11230364905108,296.95023,225.82565,0.013250582478224695,0.0038285778055708874,-3.479309,0.8286133
2192,4,545,354.92072474390835,32.22606895061164,285.00296,254.79756,545,354.9208257999013,32.226517719919926,284.9833,254.91365,8.548838047192827e-05,0.00044876930828507966,-0.01965332,0.11608887
2193,4,33,354.9798193314147,32.34183208912077,272.6356,284.51855,33,354.97970509584803,32.34128837297663,272.6571,284.37643,-9.651437151774966e-05,-0.0005437161441435023,0.021514893,-0.14212036
2194,4,545,354.9665103582609,32.23016021553159,274.84436,255.37665,545,354.9677189680765,32.22975059788525,274.57352,255.25714,0.001022378205578213,-0.0004096176463406209,-0.2708435,-0.119506836
2195,4,545,355.0266846186465,32.16023186037695,261.1294,236.61568,545,355.0260417038547,32.159985526583,261.26984,236.55806,-0.0005442677615810055,-0.00024633379395311295,0.1404419,-0.057617188
2196,4,545,354.92376943798564,32.211905161136784,284.2349,251.06941,545,354.9238224470128,32.21124573853057,284.21896,250.89694,4.4850006231108734e-05,-0.0006594226062119901,-0.015930176,-0.1724701
2197,4,545,355.01174739544024,32.12462040933996,264.23868,227.55862,545,355.01133952652555,32.124402012688286,264.32755,227.50609,-0.0003454215316364601,-0.0002183966516753344,0.08886719,-0.05253601
2198,4,545,355.10627917453604,32.31204650413957,244.48933,275.35144,545,355.1078505834863,32.31106308935541,244.13795,275.0783,0.0013280754357196255,-0.0009834147841658591,-0.3513794,-0.27313232
2199,4,33,354.9641170503243,32.0666887279667,274.47943,213.08505,33,354.96414652059656,32.066805734609005,274.47345,213.11485,2.4974014279426395e-05,0.0001170066423057392,-0.0059814453,0.029800415
2200,4,40,355.6871056392717,32.35989158265298,119.50805,283.49496,40,355.68717380448714,32.35936470640061,119.49187,283.35754,5.757934904943459e-05,-0.0005268762523655823,-0.016181946,-0.13742065
2201,4,33,355.4101999640116,31.905787899165635,177.10042,169.09604,33,355.4101065760485,31.90535032131248,177.11943,168.98671,-7.927875101383356e-05,-0.0004375778531553465,0.019012451,-0.10932922
2202,4,545,355.52836989458837,32.43176842090756,153.63962,303.22525,545,355.52825861198556,32.43176910737762,153.66347,303.22617,-9.392593306383448e-05,6.864700594633177e-07,0.023849487,0.00091552734
2203,4,545,355.54627273894687,31.822645645722037,148.04633,147.70769,545,355.5462820555446,31.822169172800674,148.04372,147.58904,7.916167326262795e-06,-0.00047647292136332453,-0.002609253,-0.118652344
2204,4,545,355.371672657462,31.929024118427403,185.38551,175.13725,545,355.37237435458155,31.928853791967118,185.23495,175.09058,0.0005955330746806852,-0.00017032646028525278,-0.15055847,-0.046676636
2205,4,32,355.6353254278574,32.38263287478711,130.5945,289.69464,32,355.63558242107575,32.382463284107146,130.53917,289.64896,0.00021702828083017186,-0.00016959067996680233,-0.05532837,-0.045684814
2206,4,545,355.4330490865002,31.98514817374406,172.40941,188.94344,545,355.43325349536923,31.98506281106498,172.36559,188.9208,0.00017337662442164426,-8.536267907999218e-05,-0.043823242,-0.022628784
2207,4,545,355.5671436549367,32.43719561840322,145.36185,304.39734,545,355.56796904505535,32.438413513309165,145.19055,304.71234,0.0006966126668101961,0.0012178949059418187,-0.17129517,0.31500244
2208,4,4294967296,355.709841590573,32.50192853300536,115.166595,320.63193,4294967296,355.709841590573,32.50192853300536,115.166595,320.63193,0.0,0.0,0.0,0.0
2209,4,32,355.49261202824573,31.82123627975798,159.41428,147.57278,32,355.49119341773996,31.82069613173812,159.71452,147.44412,-0.0012053895479027272,-0.0005401480198585773,0.3002472,-0.12866211
2210,4,42949673511,355.6181724243548,32.48913943769918,134.67348,317.77377,42949673511,355.6182566158941,32.49052504824399,134.66136,318.13965,7.101499740809421e-05,0.0013856105448084577,-0.0121154785,0.36587524
2211,4,40,355.4853816671862,31.770363903092555,160.8815,134.9432,40,355.48608367220265,31.76920285073221,160.73117,134.6519,0.000596820197210273,-0.0011610523603451384,-0.15032959,-0.29130554
2212,4,33,355.73927954342946,32.4064383655583,108.58499,295.38,33,355.7408809839687,32.40696954326608,108.24694,295.51132,0.0013520445350679172,0.0005311777077778856,-0.33805084,0.13131714
2213,4,545,355.43874122852856,31.88215073670275,170.96806,163.02983,545,355.4374802021862,31.881684418889346,171.23576,162.91911,-0.001070783204720133,-0.00046631781340522593,0.2677002,-0.11071777
2214,4,545,355.6085539158152,32.4294185842848,136.48093,302.0972,545,355.6082294739155,32.42978375989712,136.55165,302.195,-0.0002738460592649248,0.00036517561232329854,0.07072449,0.09780884
2215,4,34359738405,355.634201758745,32.57064533353442,131.60028,339.33218,34359738405,355.6350122268403,32.57068818560916,131.42691,339.33853,0.0006830044146127153,4.2852074734867074e-05,-0.17337036,0.0063476562
2216,4,32,355.69782150416626,32.39350568250903,117.34322,292.20273,32,355.6973721240881,32.393170771871326,117.43755,292.11755,-0.00037945143959939887,-0.0003349106377044109,0.094329834,-0.08517456
2217,4,32,355.6238743303276,32.39986247496378,133.09781,294.2616,32,355.62231336856644,32.399500910568044,133.42911,294.17596,-0.0013179656131999038,-0.000361564395738867,0.33129883,-0.085632324
2218,4,545,355.362415735055,31.896633681460546,187.29288,167.04738,545,355.36262287720683,31.8964318694754,187.24811,166.9956,0.0001758642531821289,-0.00020181198514634957,-0.044769287,-0.05177307
2219,4,42949673511,355.3722526380484,31.803885738466537,185.01482,143.78484,42949673511,355.3720815044223,31.8034765547004,185.05075,143.68353,-0.0001454391021202398,-0.000409183766137744,0.03593445,-0.1013031
2220,4,4294967296,355.43304339485104,31.761969881267827,171.99298,133.07114,141733920768,355.4266431069464,31.7434277966487,173.33345,128.48953,-0.0054417953363219106,-0.018542084619127763,1.3404694,-4.581604
2221,4,4294967296,355.5963315648438,32.36590959651183,138.83926,285.55417,141733920768,355.60620961257376,32.3529561265558,136.68578,282.12292,0.008343459306277595,-0.012953469956023866,-2.1534882,-3.431244
2222,4,33,355.6919178628909,32.46564994322138,118.850296,311.15237,33,355.69184574606913,32.46591751787407,118.86663,311.2232,-6.0845930089976605e-05,0.0002675746526890066,0.016334534,0.0708313
2223,4,545,355.733647810478,32.463110109388396,109.96486,310.26956,545,355.7336641464916,32.46317578071423,109.96161,310.28677,1.3783302584746941e-05,6.567132583512603e-05,-0.003250122,0.017211914
2224,4,32,355.6567217116288,32.46810728468385,126.35851,311.9937,32,355.65616510907205,32.46814242564935,126.47734,312.00613,-0.0004696002302724562,3.5140965493951626e-05,0.11882782,0.012420654
2225,4,4294967296,355.48761131407787,31.929724644913527,160.66563,174.72346,4294967296,355.48761131407787,31.929724644913527,160.66563,174.72346,0.0,0.0,0.0,0.0
2226,4,32,355.4730108658643,31.968953615830962,163.8558,184.65533,32,355.47268595505625,31.9688215226981,163.92464,184.6237,-0.00027563324756495086,-0.00013209313286211,0.0688324,-0.03163147
2227,4,32,355.68061152901265,32.30585539957101,120.71505,269.50906,32,355.68079020989757,32.306336870773606,120.678635,269.63272,0.0001510223740299063,0.00048147120259756093,-0.0364151,0.12365723
2228,4,40,355.3024559932204,31.82411222483799,199.99966,149.18982,40,355.3025193020507,31.82399599622469,199.98586,149.1604,5.3791667966501325e-05,-0.00011622861330096157,-0.013809204,-0.029418945
2229,4,545,355.68567599071946,32.54034655738326,120.466576,330.9511,545,355.6869345824688,32.5400317684495,120.19667,330.86032,0.0010610090565410758,-0.0003147889337569154,-0.2699051,-0.090789795
2230,4,545,355.6888504695294,32.44133624895791,119.41528,304.77426,545,355.69038054372186,32.44143513988217,119.090096,304.79218,0.0012912925454025928,9.88909242565228e-05,-0.32518768,0.017913818
2231,4,33,355.3952230850515,31.811374252395346,180.1216,145.54497,33,355.3955445829441,31.81024581223855,180.05121,145.26189,0.00027320507238297396,-0.0011284401567976943,-0.070388794,-0.28308105
2232,4,40,355.6444247591213,32.4312242496824,128.83772,302.36237,40,355.64480097964105,32.43132191303595,128.75792,302.38586,0.00031754358463668254,9.766335355010369e-05,-0.07980347,0.023498535
2233,4,545,355.43802573047844,31.804218409011064,170.98929,143.5662,545,355.4378197650636,31.80385907343016,171.0326,143.47755,-0.00017504050974762316,-0.00035933558090306406,0.043304443,-0.088638306
2234,4,545,355.6531236796433,32.32793901090664,126.619225,275.36743,545,355.65326981571235,32.32754066108593,126.58687,275.26337,0.00012348514901530796,-0.00039834982070630076,-0.032356262,-0.10406494
2235,4,545,355.4307139842021,31.95510528658265,172.83426,181.38522,545,355.4320490145938,31.95485215231282,172.54893,181.31456,0.0011327239708344076,-0.00025313426982975784,-0.2853241,-0.07066345
2236,4,33,355.48045996187284,31.732841274894234,161.88503,125.64688,33,355.4793306221743,31.733388304889417,162.12521,125.786896,-0.0009605144533895,0.0005470299951824131,0.2401886,0.14001465
2237,4,545,355.4045463473192,31.853169053993355,178.2033,155.9417,545,355.4042637655878,31.853417170098,178.26402,156.00513,-0.0002400258622905863,0.00024811610464681166,0.06072998,0.063430786
2238,4,8589935139,355.7241968966658,32.366144689764035,111.658875,284.9422,8589935139,355.72394268899455,32.366131719366976,111.71273,284.94003,-0.00021471508363834246,-1.2970397058609251e-05,0.053855896,-0.002166748
2239,4,33,355.55819807158406,31.907614007825607,145.65411,168.86812,33,355.55746539180177,31.907982956100614,145.80984,168.96352,-0.0006219729341304646,0.0003689482750068862,0.1557312,0.09539795
2240,4,33,355.49925289624866,31.858053259791614,158.06181,156.72871,33,355.49878614691875,31.85788776787491,158.16058,156.6894,-0.00039643743343746856,-0.00016549191670378605,0.09877014,-0.03930664
2241,4,33,355.521671536759,31.867663454031828,153.32309,159.03319,33,355.52163066153986,31.867240189121443,153.33105,158.92764,-3.47140888709168e-05,-0.00042326491038480185,0.007965088,-0.105545044
2242,4,545,355.4723691575029,31.910999394441095,163.86794,170.0982,545,355.471906141492,31.91077146527942,163.96594,170.04326,-0.0003930405051950207,-0.0002279291616744672,0.0980072,-0.0549469
2243,4,545,355.40252697672526,31.771171464313724,178.50519,135.49222,545,355.40271745455146,31.77096692618033,178.46431,135.44046,0.00016193619533807954,-0.00020453813339571525,-0.040878296,-0.051757812
2244,4,33,355.62451011532266,32.51012166309604,133.40816,323.28955,33,355.6249698089288,32.510018012210004,133.30942,323.25925,0.0003876580161656506,-0.00010365088603236927,-0.098739624,-0.030303955
2245,4,34359738405,355.59197280698726,32.45810179933257,140.14189,309.74347,34359738405,355.5921537227087,32.45799516968535,140.10275,309.71423,0.00015265381404732647,-0.0001066296472203021,-0.039138794,-0.02923584
2246,4,32,355.464881051583,31.836916986659737,165.32736,151.60219,32,355.46444625377086,31.837362028921962,165.42049,151.71518,-0.00036938377999482923,0.00044504226222485954,0.09312439,0.11299133
2247,4,32,355.67152892445864,32.50031861315923,123.32662,320.41577,32,355.6719436029094,32.50016087002988,123.23755,320.3717,0.00034973501911667954,-0.00015774312934979662,-0.08907318,-0.044067383
2248,4,545,355.58845727006707,32.51713850003299,141.15515,325.37976,545,355.5879273831731,32.51582194937517,141.26263,325.03378,-0.0004468168908305771,-0.0013165506578189934,0.10748291,-0.34597778
2249,4,545,355.5071550408229,31.910027285623524,156.47643,169.69402,545,355.5068842966055,31.909779177711044,156.53342,169.63307,-0.00022982913280133246,-0.00024810791247986685,0.056991577,-0.060943604
2250,4,40,355.81922497718733,31.660445121281022,90.55435,106.80867,40,355.8190051352571,31.660705126358312,90.60037,106.87304,-0.00018712366318267024,0.0002600050772905149,0.046020508,0.0643692
2251,4,545,355.9159301309134,31.585474558208148,70.36189,88.25116,545,355.91602619860805,31.58550470955427,70.34187,88.258415,8.183620195586664e-05,3.015134612383008e-05,-0.020019531,0.007255554
2252,4,42949673511,355.9884470224853,31.56481217218031,55.26141,83.10812,42949673511,355.9883968310442,31.563896151969114,55.271862,82.88403,-4.2765545884870396e-05,-0.0009160202111964111,0.0104522705,-0.22409058
2253,4,545,355.8728441820901,31.579299514480386,79.34532,86.79863,545,355.8741755479758,31.57991029916639,79.067604,86.94632,0.001134212153231395,0.0006107846860032851,-0.2777176,0.14768982
