FIBER,PETAL,ORIGINALLY_ASSIGNED_TARGETBIT,ORIGINALLY_ASSIGNED_TARGET_RA,ORIGINALLY_ASSIGNED_TARGET_DEC,OROGINALLY_ASSINED_FIBER_X,ORIGINALLY_ASSIGNED_FIBER_Y,ASSIGNED_TARGETBIT_IN_DITHERED_TILE,ASSIGNED_TARGET_RA,ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X,ASSIGNED_FIBER_Y,DELTA_RA(DITHERED-ORIGINAL)[degrees],DELTA_DEC(DITHERED-ORIGINAL)[degrees],FIBER_DELTA_X(DITHERED-ORIGINAL)[mm],FIBER_DELTA_Y(DITHERED-ORIGINAL)[mm]
3138,6,33,21.475994041863693,31.344903761519145,-169.06534,191.30484,4294967296,21.478552161776303,31.345515695459405,-169.76836,191.33786,0.002184765920955315,0.0006119339402594903,-0.7030182,0.03302002
3139,6,545,21.762931115160786,31.3301022268214,-231.19464,189.34589,545,21.76352330176688,31.3300946729702,-231.4748,189.16415,0.000505837369579086,-7.553851197883432e-06,-0.28015137,-0.18173218
3140,6,32,21.617189709927757,31.354753715849697,-199.53949,194.61423,32,21.616616919915327,31.355127227407507,-199.57137,194.54657,-0.0004891408877772596,0.00037351155781095713,-0.03187561,-0.06765747
3141,6,32,21.279951184571072,31.28985485089172,-127.103294,176.5814,32,21.28024625768853,31.290052474074056,-127.30674,176.5308,0.0002521549703635142,0.0001976231823341834,-0.20344543,-0.050598145
3142,6,32,21.520968534026007,31.277463036000395,-178.5631,174.5562,33,21.528189742322795,31.298346706170612,-180.30945,179.70485,0.006171700368830893,0.020883670170217528,-1.7463531,5.148651
3143,6,33,21.377596717763495,31.389504443767766,-148.10634,202.0722,33,21.377317875886877,31.38984387650921,-148.20836,202.03885,-0.00023803231466292392,0.0003394327414447673,-0.10202026,-0.033355713
3144,6,40,21.469959490580507,31.395036199008555,-167.9054,203.94872,40,21.47204934318718,31.39612459263173,-168.51976,204.10202,0.0017838896826370182,0.0010883936231742553,-0.6143646,0.15330505
3145,6,40,21.528257098141008,31.334727700896792,-180.2746,189.02061,40,21.52801860589727,31.335329117735547,-180.37527,189.0277,-0.00020370666801201666,0.0006014168387551422,-0.10067749,0.007080078
3146,6,545,21.70801051217914,31.317599813700525,-219.15747,185.79593,545,21.708316586142054,31.319468642206044,-219.37814,186.09676,0.0002614787437084309,0.001868828505518394,-0.2206726,0.30082703
3147,6,40,21.34068506107402,31.471781095843962,-140.43622,222.75742,545,21.339517772356523,31.45246909527673,-140.30824,217.7311,-0.0009955775100509558,-0.0193120005672327,0.12797546,-5.0263214
3148,6,32,21.72832830779002,31.245530812187717,-223.37796,167.72351,8225,21.729076032313042,31.256462546002314,-223.70612,170.30673,0.0006392688257334429,0.010931733814597777,-0.32815552,2.5832214
3149,6,545,21.270285482368894,31.35544509980756,-125.169624,193.01178,545,21.255944418844706,31.368427283265987,-122.30479,196.12698,-0.012246632821899122,0.012982183458426277,2.8648376,3.1152039
3150,6,545,21.828532552642383,31.73949160370457,-247.76407,295.82065,545,21.825781740680462,31.738865153842898,-247.38422,295.42932,-0.002339424516223726,-0.000626449861670153,0.3798523,-0.3913269
3151,6,4294967296,21.617081621988138,31.60013566325323,-200.48167,257.43704,4294967296,21.617081621988138,31.60013566325323,-200.68639,257.2775,0.0,0.0,-0.20471191,-0.1595459
3152,6,40,21.730254650738196,31.637122800512522,-225.41975,267.9942,141733920768,21.7314711710955,31.62326966987602,-225.82002,264.21704,0.001035729930105045,-0.013853130636501731,-0.40026855,-3.7771606
3153,6,40,21.53012649410914,31.71538818560089,-182.14626,286.76227,40,21.530772061093668,31.714890366915466,-182.51183,286.49188,0.0005491644347412447,-0.0004978186854245337,-0.36557007,-0.27038574
3154,6,32,21.700441541153857,31.60162637582896,-218.68893,258.5014,32,21.712487589512158,31.578665603353688,-221.41014,252.47446,0.010259764663778575,-0.022960772475272506,-2.7212067,-6.026947
3155,6,545,21.638420247586126,31.581372213922183,-205.03996,252.74794,33,21.675906913338864,31.568299576428235,-213.35431,249.49655,0.03193478729520023,-0.013072637493948491,-8.314346,-3.2513885
3156,6,545,21.480555519764184,31.651049384241205,-171.10883,269.63498,545,21.481317252797474,31.64911749445125,-171.479,269.0025,0.0006484326602560492,-0.0019318897899545107,-0.37017822,-0.6324768
3157,6,32,21.379804277599856,31.69052124059153,-149.5559,279.2337,545,21.382526690743738,31.691560643040123,-150.36798,279.40155,0.002316495979554237,0.0010394024485940179,-0.812088,0.16784668
3158,6,34359738405,21.596371651756062,31.59478261879559,-195.95178,255.89262,34359738405,21.596459703612656,31.594302581457477,-196.17207,255.61316,7.500033889332542e-05,-0.00048003733811441407,-0.22029114,-0.27946472
3159,6,40,21.5761453346346,31.758086403647656,-192.38295,298.33484,33,21.610081287551218,31.74649566248061,-199.95706,295.4134,0.02885499246560061,-0.011590741167047725,-7.574112,-2.9214478
3160,6,34359738405,21.477396737195544,31.784844030288024,-171.05936,304.59647,545,21.464796266636128,31.792778332578294,-168.61224,306.45905,-0.01071080387636578,0.007934302290269812,2.447113,1.8625793
3161,6,32,21.540507120855388,31.651214975015286,-184.08662,270.10645,545,21.55160615239283,31.617833151399264,-186.54726,261.37827,0.009448141815729873,-0.03338182361602193,-2.4606323,-8.72818
3162,6,32,21.659221514609122,31.708625604762172,-210.24995,286.05457,33,21.666427181364536,31.717954064862212,-212.11157,288.39737,0.0061300912364604205,0.009328460100039848,-1.861618,2.342804
3163,6,40,21.80064875666795,31.663791779226223,-241.08836,275.62265,545,21.7944956826568,31.67231857288487,-240.00252,277.60544,-0.005237145951353457,0.00852679365864617,1.085846,1.9827881
3164,6,33,21.84741206446076,31.7648412525298,-252.14093,302.7346,545,21.85381619205751,31.754906457292382,-253.73212,299.96988,0.005444891056831423,-0.009934795237416694,-1.5911865,-2.7647095
3165,6,545,21.58272588777902,31.77170348601071,-193.89479,301.97693,545,21.558188402569737,31.761887003626136,-188.72969,299.03674,-0.020860612628788515,-0.009816482384575664,5.1651,-2.9401855
3166,6,33,21.69102703289243,31.632487216213097,-216.7904,266.44168,545,21.684371559608508,31.652725178732684,-215.65878,271.48544,-0.00566666757209331,0.020237962519587427,1.1316223,5.043762
3167,6,33,21.557568708625027,31.754669630941756,-188.31743,297.28296,545,21.547984639921886,31.73423303686668,-186.35506,291.6904,-0.00814942309042993,-0.020436594075075476,1.9623718,-5.59256
3168,6,545,21.454051343663227,31.758863020304,-165.87381,297.5914,545,21.453055852053364,31.757772075886145,-165.8896,297.166,-0.0008464374628190192,-0.0010909444178537342,-0.015792847,-0.42541504
3169,6,545,21.730265183425423,31.74523027062596,-226.07378,296.3382,141733920768,21.71599645721144,31.735426625181525,-223.10382,293.43994,-0.012134068097464456,-0.00980364544443546,2.9699554,-2.8982544
3170,6,141733920768,21.45433324585561,31.708784928291614,-165.70029,284.48285,33,21.44452936331173,31.73730797982647,-163.94487,291.74182,-0.008340462202393656,0.02852305153485446,1.7554169,7.258972
3171,6,32,21.72358150642122,31.688609324613996,-224.25171,281.38947,545,21.707764741259087,31.674490058633864,-220.915,277.3727,-0.013458731567781585,-0.014119265980131246,3.3367157,-4.016754
3172,6,8589935139,21.65859110157042,31.607022093250652,-209.56511,259.55276,545,21.6809566958474,31.599287562877127,-214.61801,257.56033,0.019047942604568182,-0.007734530373525672,-5.052902,-1.9924316
3173,6,545,21.508763180210057,31.77497532889091,-177.8144,302.23755,545,21.51084194648964,31.7749490426838,-178.50607,302.10495,0.001767206540840254,-2.628620710964924e-05,-0.69166565,-0.13259888
3174,6,545,21.628482860004866,31.76860769980942,-203.8739,301.55783,545,21.617697628742896,31.787845626765804,-201.87344,306.38156,-0.009169401762093745,0.01923792695638582,2.0004578,4.8237305
3175,6,32,21.432685278869933,31.666097899167926,-160.8422,273.22107,545,21.43591008771272,31.638395295464242,-161.63469,265.9282,0.00274470537706194,-0.027702603703684048,-0.7924957,-7.292877
3176,6,545,21.751685416644047,31.637466787124627,-230.13327,268.27844,42949673511,21.756343672715563,31.640237540776226,-231.38835,268.86014,0.003965965189498116,0.0027707536515997333,-1.2550812,0.58169556
3177,6,40,21.633426943446324,31.70781357436529,-204.60356,285.61758,40,21.63173650528239,31.70839497285938,-204.46466,285.59293,-0.0014381224196070178,0.0005813984940914452,0.13890076,-0.024658203
3178,6,32,21.57081071418046,31.66641101417871,-190.73914,274.2901,32,21.56775452446047,31.66712358696027,-190.29666,274.30075,-0.002601181183711589,0.0007125727815591176,0.44247437,0.010650635
3179,6,32,21.424185883698318,31.72495670569783,-159.26324,288.50098,42949673511,21.40217196762474,31.73126930363592,-154.77348,289.88165,-0.018724643965174814,0.006312597938087805,4.4897614,1.3806763
3180,6,32,21.732564410624434,31.673468797992513,-226.1369,277.5078,33,21.723246339173574,31.66363787568375,-224.24986,274.67313,-0.00793018516206479,-0.009830922308761814,1.8870392,-2.8346863
3181,6,4294967296,21.560360984145174,31.696034621207446,-188.61632,281.93655,33,21.575584933758382,31.695907515427493,-192.15103,281.8709,0.012953259083506776,-0.00012710577995278527,-3.5347137,-0.06564331
3182,6,545,21.514064953439437,31.739181255394925,-178.78036,292.87207,545,21.500888588965964,31.73030560587683,-176.10895,290.30612,-0.011205859866232149,-0.00887564951809594,2.6714172,-2.5659485
3183,6,33,21.47942834300881,31.702148131420895,-171.09543,282.92706,33,21.48032407660335,31.70029339087979,-171.5052,282.3131,0.0007620824459665836,-0.0018547405411055706,-0.40977478,-0.61395264
3184,6,40,21.637653159710336,31.75082345101292,-205.77496,296.95197,40,21.637012331876438,31.751540468214824,-205.87523,296.97144,-0.0005449245279427012,0.000717017201903758,-0.1002655,0.019470215
3185,6,32,21.435717780028376,31.774127046224784,-161.98158,301.47092,33,21.41602229719491,31.793381217554966,-158.05943,306.27374,-0.01674373190627542,0.019254171330182146,3.9221497,4.802826
3186,6,33,21.44231220002496,31.741976219222412,-163.2553,293.0793,545,21.410641831328704,31.754537806365377,-156.70868,296.0292,-0.026933302067492695,0.01256158714296518,6.5466156,2.9498901
3187,6,33,21.769325350933315,31.73359802484152,-234.61409,293.65546,33,21.7696259644176,31.733790876294318,-234.91531,293.52255,0.00025567261870125107,0.00019285145279823723,-0.30122375,-0.13290405
3188,6,545,21.65313130397636,31.650103286414268,-208.59491,270.70682,545,21.65222738978217,31.649544554141862,-208.60959,270.38782,-0.0007694735898241866,-0.0005587322724061039,-0.014678955,-0.31900024
3189,6,545,21.696389831799397,31.760791084378727,-218.71873,300.11914,545,21.697438689563885,31.76065585954461,-219.18707,299.91913,0.0008917945686611482,-0.0001352248341177642,-0.468338,-0.2000122
3190,6,40,21.736295907131872,31.77167110371586,-227.5764,303.38232,40,21.736787964287164,31.77159930194359,-227.92567,303.187,0.0004183239322702721,-7.180177227184004e-05,-0.34927368,-0.1953125
3191,6,32,21.75162279793277,31.59683318298937,-229.89276,257.7019,32,21.752909804982856,31.59437105860823,-230.36674,256.89075,0.0010962158408740986,-0.002462124381143127,-0.47398376,-0.8111572
3192,6,32,21.50688616702561,31.676668838003007,-176.91989,276.48193,545,21.517624350671007,31.6647786996282,-179.40778,273.32257,0.009138462885820322,-0.011890138374806014,-2.4878845,-3.1593628
3193,6,141733920768,21.78913610175085,31.712174984176677,-238.85162,288.21048,545,21.79069748045811,31.69700832418628,-239.32457,284.04745,0.0013282639776469054,-0.015166659990395459,-0.47294617,-4.163025
3194,6,4294967296,21.736074680757675,31.70101450011922,-227.07507,284.76,545,21.754360939889647,31.710397190106537,-231.39056,287.21594,0.015557982277946424,0.009382689987315729,-4.3154907,2.4559326
3195,6,40,21.413621907428627,31.6932068069725,-156.8475,280.1473,32,21.441895126202642,31.67598660377323,-163.0895,275.7224,0.024056929935528815,-0.017220203199272532,-6.241989,-4.4248962
3196,6,545,21.576640195157932,31.637803031251778,-191.8665,266.89392,545,21.603898052341496,31.633202781767753,-197.9835,265.75296,0.023206822510977252,-0.004600249484024488,-6.1170044,-1.1409607
3197,6,33,21.610014838058262,31.685547991434007,-199.372,279.59552,33,21.606830937212536,31.68486773805826,-198.89642,279.23358,-0.002709320126568047,-0.0006802533757479523,0.47557068,-0.36193848
3198,6,33,21.65230415107633,31.671531789921037,-208.52922,276.28873,33,21.65222753006186,31.67136456331663,-208.73122,276.07846,-6.521000710050094e-05,-0.00016722660440748882,-0.20199585,-0.21026611
3199,6,33,21.500144480209674,31.805406245868504,-176.10432,310.19687,545,21.540021409274214,31.80650005732445,-185.03133,310.6605,0.03388912772485158,0.001093811455945115,-8.927002,0.46362305
3200,6,33,21.273400278002853,31.148518134979657,-125.51917,141.3251,33,21.273118150043246,31.14746661983683,-125.57043,140.96341,-0.0002414533957941749,-0.0010515151428265312,-0.051254272,-0.36169434
3201,6,545,21.17948180046496,31.200166826352778,-105.70361,153.87163,545,21.1799401575949,31.199441803970526,-105.921875,153.60847,0.0003920616159879667,-0.0007250223822516944,-0.21826172,-0.26315308
3202,6,40,21.209916807064573,31.081509968423884,-112.027855,124.54951,545,21.211291234910266,31.10846144173207,-112.44257,131.12723,0.001177106368533964,0.0269514733081877,-0.41471863,6.5777206
3203,6,545,21.254848444717716,31.23802921483979,-121.6977,163.53621,545,21.250865354259844,31.212499074783807,-120.94427,157.06265,-0.0034056229556873163,-0.02553014005598442,0.7534332,-6.4735565
3204,6,40,21.117741325833762,31.229577645093272,-92.70454,161.02144,40,21.11717015100438,31.230434735704232,-92.713196,161.15962,-0.000488409726874534,0.0008570906109603982,-0.008659363,0.1381836
3205,6,40,21.066582097185965,31.302010672938813,-81.99893,178.96204,40,21.063791325485166,31.302192883831673,-81.55343,178.93599,-0.002384548641452201,0.00018221089285930248,0.44550323,-0.026046753
3206,6,545,21.239796233700222,31.303776896410817,-118.60661,179.9226,545,21.2386782114509,31.304663292964204,-118.514275,180.04655,-0.0009552656929899064,0.0008863965533869589,0.09233856,0.12394714
3207,6,32,21.106516474300314,31.255324080963103,-90.365,167.40628,32,21.105785693440716,31.257628845989824,-90.347,167.90724,-0.0006247180011331799,0.0023047650267216113,0.017997742,0.5009613
3208,6,33,21.19373751952962,31.118541050407327,-108.63789,133.66386,33,21.192279790486623,31.119541296697754,-108.43731,133.82135,-0.0012479616709644638,0.0010002462904274978,0.20058441,0.15748596
3209,6,545,21.13889046864195,31.310099657164407,-97.26375,181.17969,545,21.10543680632407,31.312315272481886,-90.348595,181.56824,-0.028581713143918244,0.002215615317478381,6.9151535,0.3885498
3210,6,545,20.997573136613997,31.250352050569198,-67.426346,165.9246,545,20.997342646872657,31.250588620902963,-67.510086,165.92941,-0.00019704768123438975,0.00023657033376522918,-0.083740234,0.0048065186
3211,6,40,21.011458633614282,31.153511521556634,-70.27688,141.91412,40,21.010386093707584,31.153796670736085,-70.16466,141.92702,-0.0009178628065879577,0.00028514917945088314,0.112220764,0.012893677
3212,6,33,21.10217443204258,31.210303895245207,-89.4043,156.18869,545,21.107162638290383,31.20720118232295,-90.576126,155.35765,0.004266268574544343,-0.003102712922256501,-1.1718292,-0.8310394
3213,6,32,21.20675607698898,31.251338777222305,-111.531235,166.69925,545,21.185927873658905,31.23465998827954,-107.23444,162.39084,-0.0178060257937347,-0.016678788942765976,4.296791,-4.3084106
3214,6,32,21.206382725410823,31.218407764809527,-111.41048,158.4893,32,21.207274226571574,31.21898771515994,-111.72588,158.54762,0.000762409819175763,0.0005799503504135828,-0.3154068,0.05831909
3215,6,32,21.287894397747042,31.25110712589934,-128.72716,166.91792,32,21.288034897533212,31.25080078055481,-128.88918,166.73944,0.00012011352659595134,-0.0003063453445300013,-0.16201782,-0.17848206
3216,6,545,20.973722487555087,31.225108427979826,-62.396305,159.60283,545,20.97391522188863,31.218516491790496,-62.55798,157.91571,0.00016481429173427421,-0.006591936189330738,-0.1616745,-1.6871185
3217,6,141733920768,21.16092092092657,31.09054093940823,-101.69173,126.65806,545,21.168234227775894,31.09328751067962,-103.3374,127.272095,0.006262767494424173,0.0027465712713912183,-1.6456757,0.61403656
3218,6,32,21.155055775788583,31.173165529184015,-100.51975,147.09856,32,21.155915860648644,31.171467791371978,-100.8163,146.5994,0.000735894441274168,-0.0016977378120373032,-0.29654694,-0.49916077
3219,6,4294967296,21.214953160907466,31.241214316503104,-113.252396,164.19942,33,21.223210550478985,31.266119917785122,-115.17018,170.35179,0.007059997143163816,0.024905601282018353,-1.9177856,6.1523743
3220,6,32,21.036242803012534,31.222091500925757,-75.534676,158.97093,32,21.032616806650374,31.220742453366068,-74.89708,158.56865,-0.0031008232253853436,-0.0013490475596888984,0.63759613,-0.4022827
3221,6,40,21.020004777621466,31.306154337917533,-72.19427,179.89095,40,21.017806892354166,31.303811896837065,-71.87198,179.24358,-0.0018778798140792461,-0.00234244108046866,0.3222885,-0.6473694
3222,6,40,21.284347650519745,31.181415871895204,-127.877975,149.53416,40,21.28840094751787,31.180177116395818,-128.85492,149.13731,0.0034677262578075418,-0.001238755499386457,-0.97694397,-0.3968506
3223,6,545,21.059022851306946,31.27049458808393,-80.37311,171.0735,545,21.06054584497303,31.271401375541984,-80.83099,171.239,0.0013017426677389334,0.0009067874580530599,-0.45788574,0.16549683
3224,6,545,20.94610243185352,31.171675147315955,-56.56684,146.30493,545,20.97962832223527,31.18595424368682,-63.730595,149.84435,0.028685430658419685,0.014279096370863442,-7.1637535,3.5394135
3225,6,33,21.100602016441,31.244483392643566,-89.10662,164.68973,545,21.099714732152034,31.220390032499665,-89.02176,158.61972,-0.0007585941867701403,-0.024093360143901066,0.084861755,-6.0700073
3226,6,32,20.988212565149936,31.33714196527977,-65.534355,187.57904,32,20.989779653811667,31.337188606950097,-66.01332,187.54144,0.0013384847022467857,4.6641670326863505e-05,-0.47896576,-0.037597656
3227,6,32,21.153381869629822,31.131890314018246,-100.131355,136.86464,32,21.151579757030916,31.132797178778052,-99.861,137.0053,-0.0015425713588019998,0.0009068647598056145,0.27035522,0.14065552
3228,6,40,21.17839548047212,31.330316486159795,-105.64454,186.36809,141733920768,21.174671408558456,31.303125105066027,-104.95903,179.45842,-0.0031810419779416716,-0.027191381093768285,0.6855087,-6.909668
3229,6,545,20.96145486144106,31.255953835082174,-59.84109,167.25443,545,20.94065742243976,31.244058685270698,-55.596336,164.21623,-0.017778856241268418,-0.011895149811476102,4.244755,-3.0381927
3230,6,40,21.278168704826623,31.088019133505902,-126.47282,126.3494,40,21.27290230592274,31.108552575964623,-125.47903,131.31609,-0.004510012760895328,0.020533442458720685,0.9937897,4.9666824
3231,6,42949673511,20.933163140606585,31.212854212363762,-53.874046,156.49527,42949673511,20.934122117149613,31.213544114256592,-54.20026,156.62486,0.0008201627897873622,0.0006899018928301359,-0.32621384,0.1295929
3232,6,32,21.374151260083586,31.235120863767836,-147.04973,163.25859,32,21.373293670145166,31.234718584076326,-146.99599,163.03766,-0.0007332793284762376,-0.00040227969151018783,0.053741455,-0.220932
3233,6,545,21.020851840358052,31.332575100278156,-72.39967,186.50421,545,21.01786490700151,31.33346999681716,-71.92021,186.66461,-0.002551328922072962,0.0008948965390054298,0.47946167,0.16040039
3234,6,545,21.24448654120563,31.154450880796883,-119.4011,142.70746,545,21.24366749872171,31.153942234406248,-119.34057,142.48387,-0.0007009167467605961,-0.0005086463906351923,0.060531616,-0.22358704
3235,6,34359738405,20.90904767263639,31.15922215977215,-48.790123,143.17299,34359738405,20.911454245006826,31.15719989937302,-49.407257,142.63649,0.0020593827378598867,-0.0020222603991300048,-0.6171341,-0.536499
3236,6,545,21.131992230457826,31.259130216489876,-95.743164,168.42288,8589935139,21.140640588896638,31.264255574291617,-97.70963,169.6479,0.007392869257125387,0.005125357801741615,-1.9664688,1.2250214
3237,6,40,21.3312545598949,31.225876429531493,-137.90173,160.77962,40,21.331169362493647,31.226599610437376,-138.01271,160.85007,-7.285487222023747e-05,0.0007231809058829697,-0.11097717,0.07044983
3238,6,40,21.35140062810129,31.174533662397852,-142.11325,148.05957,32,21.329627593486013,31.189616580658466,-137.62386,151.62459,-0.018628887007620148,0.015082918260613809,4.489395,3.5650177
3239,6,32,21.087969564796023,31.327771251556282,-86.53856,185.46396,32,21.087723325457535,31.329368748467484,-86.63644,185.79474,-0.00021033934665962812,0.0015974969112022563,-0.0978775,0.33078003
3240,6,32,21.322910162844202,31.25971748544018,-136.18147,169.2027,32,21.324548777646346,31.256306468757053,-136.65814,168.24736,0.0014007270520727422,-0.003411016683127599,-0.4766693,-0.9553375
3241,6,141733920768,21.005138823400653,31.181220586048518,-68.9664,148.76576,33,21.013030066119974,31.175730397683765,-70.738045,147.36316,0.006751226480941199,-0.0054901883647531236,-1.7716446,-1.4026031
3242,6,545,21.091098145485415,31.13786688224689,-87.012764,138.19939,545,21.101774657375863,31.15089340646357,-89.38248,141.37674,0.009138298989777053,0.013026524216680713,-2.3697128,3.177353
3243,6,32,20.9355943743927,31.11845046510589,-54.339165,133.13156,545,20.960773410066057,31.139911336996576,-59.73936,138.42049,0.02155579020224191,0.02146087189068524,-5.400196,5.288925
3244,6,40,21.067418207214946,31.162058850528652,-82.046585,144.13873,545,21.063258560455893,31.15443967712929,-81.27926,142.17842,-0.003559439302789907,-0.007619173399362467,0.76732635,-1.9603119
3245,6,32,21.22488853866621,31.183655933445284,-115.28489,149.90071,545,21.25839552959806,31.17610886785814,-122.48808,148.03217,0.02866563271179765,-0.007547065587143464,-7.2031937,-1.8685455
3246,6,545,20.979319765563606,31.28303185566873,-63.615788,174.0349,545,20.97964643234811,31.28356321496293,-63.823406,174.11736,0.0002791735657983054,0.000531359294196676,-0.20761871,0.082458496
3247,6,4294967296,21.200956813971327,31.172591130152828,-110.21236,147.0816,33,21.190820860175396,31.16800246952084,-108.18197,145.82791,-0.008672443430253307,-0.004588660631988262,2.0303879,-1.2536926
3248,6,4294967296,21.191048235259608,31.274192315271023,-108.239174,172.35663,545,21.1900397566269,31.26971410571266,-108.155914,171.14864,-0.0008619393758627763,-0.004478209558364199,0.08325958,-1.2079926
3249,6,141733920768,21.069961444842118,31.1975381241333,-82.60918,152.94315,33,21.080318371056965,31.1884994344314,-84.90175,150.65506,0.008859175050778921,-0.009038689701899472,-2.292572,-2.288086
3250,6,42949673511,21.362671891856024,31.60810306364665,-145.5667,257.78525,42949673511,21.363332111901357,31.60734844580918,-145.91049,257.47845,0.0005622782639864771,-0.000754617837468885,-0.34379578,-0.3067932
3251,6,545,21.700881762255918,31.50735564986581,-218.3276,234.15201,4294967296,21.677989313419932,31.50550489808367,-213.50624,233.32823,-0.019517485585386334,-0.0018507517821397812,4.8213654,-0.82377625
3252,6,545,21.600371257320198,31.454920307970294,-196.23676,219.979,545,21.638202996868532,31.46106809589263,-204.6485,221.64992,0.032272403123079135,0.0061477879223375,-8.411743,1.6709137
3253,6,545,21.283026958381498,31.510885961303305,-128.2392,232.44432,545,21.283169127732194,31.51005002360103,-128.45195,232.12965,0.00012120518283883666,-0.0008359377022770786,-0.2127533,-0.31466675
3254,6,32,21.516182055972386,31.601288710813314,-178.59549,256.99356,32,21.55140392282209,31.584278654774746,-186.3477,252.69939,0.029998997547554397,-0.017010056038568422,-7.7522125,-4.294174
3255,6,40,21.31321340617291,31.524861778902043,-134.71832,236.15672,545,21.345425159461833,31.53564558320373,-141.82486,238.96516,0.0274577289029482,0.010783804301688349,-7.106537,2.8084412
3256,6,33,21.458361116461273,31.62766636369667,-166.2188,263.42487,33,21.455801877958745,31.624495345895237,-165.86275,262.45566,-0.0021791245795197856,-0.003171017801431475,0.35604858,-0.96920776
3257,6,545,21.58955770110213,31.428552205128486,-193.79903,213.18236,545,21.589385738358114,31.426155807451888,-193.92245,212.41673,-0.00014673427153380833,-0.002396397676598383,-0.123428345,-0.765625
3258,6,141733920768,21.597370936365902,31.507556050952147,-195.79048,233.42982,4294967296,21.577270503283497,31.48793881762102,-191.53763,228.11125,-0.017137051376517724,-0.019617233331125306,4.2528534,-5.318573
3259,6,40,21.494262214391615,31.4713645632864,-173.36937,223.49422,40,21.496625909241132,31.47267277242379,-174.06091,223.70401,0.0020159981584002406,0.001308209137388161,-0.6915436,0.20979309
3260,6,545,21.465208894894158,31.592830995590212,-167.55493,254.46877,545,21.493081888786744,31.57485392712644,-173.69464,249.87854,0.02374200687216949,-0.017977068463771673,-6.1397095,-4.590225
3261,6,545,21.735336992795943,31.486100374356344,-225.77016,228.96246,545,21.773482142118468,31.47870291317365,-234.28387,227.18582,0.032528920524240876,-0.007397461182694798,-8.513718,-1.7766418
3262,6,545,21.53513168569508,31.42957009286645,-182.03967,213.09587,545,21.511736166700388,31.444507414134733,-177.21663,216.61401,-0.019962970393555574,0.01493732126828462,4.823044,3.5181427
3263,6,34359738405,21.547259275428246,31.420962417197646,-184.62868,210.98125,34359738405,21.543910418235498,31.420957534021607,-184.07352,210.81296,-0.0028577811822370768,-4.8831760395273704e-06,0.5551605,-0.16828918
3264,6,4294967296,21.420100970104464,31.451897343992567,-157.3725,218.10966,545,21.397826166786263,31.461761573741054,-152.80399,220.37825,-0.019002156411490584,0.009864229748487219,4.568512,2.2685852
3265,6,32,21.62683621617312,31.54006697666227,-202.32898,242.00026,545,21.590490649940453,31.536538170840537,-194.6089,240.67073,-0.030976401916346742,-0.0035288058217339824,7.7200775,-1.3295288
3266,6,545,21.662174603639446,31.399205601336764,-209.45253,206.19893,545,21.687768596328542,31.41416761093568,-215.24698,210.01971,0.021845957747280646,0.014962009598917803,-5.794449,3.8207855
3267,6,32,21.530938950589917,31.520172190450385,-181.45724,236.2115,4294967296,21.516591826558336,31.518740201930356,-178.54066,235.60837,-0.012230294185089599,-0.001431988520028682,2.9165802,-0.60313416
3268,6,32,21.498334895295915,31.562048730339175,-174.57895,246.75424,40,21.52681810977769,31.549343816321883,-180.87459,243.53183,0.024269801433020762,-0.012704914017291458,-6.295639,-3.222412
3269,6,545,21.573337032612592,31.536271767987422,-190.69638,240.63496,33,21.537321248061204,31.52822704871225,-183.05739,238.17522,-0.03069658522612208,-0.008044719275172696,7.6389923,-2.4597473
3270,6,32,21.647759268822814,31.401846946023486,-206.32826,206.7723,32,21.646118372068646,31.399822575876232,-206.1286,206.08212,-0.0014005611733482182,-0.0020243701472537623,0.19966125,-0.6901703
3271,6,32,21.291734689645548,31.544751510954853,-130.19011,241.13876,32,21.290120775022668,31.54456460661613,-130.03688,240.97978,-0.0013754293656430914,-0.00018690433872237122,0.15322876,-0.15898132
3272,6,545,21.375932250352513,31.639865089368843,-148.52748,266.0665,545,21.376374602483438,31.638432268320244,-148.82841,265.58008,0.0003766018615214166,-0.0014328210485992088,-0.30093384,-0.48641968
3273,6,32,21.68091481659079,31.549920531289267,-214.16177,244.95921,32,21.681512828060978,31.550805610272455,-214.49155,245.0219,0.0005096161651996149,0.0008850789831882366,-0.32977295,0.062683105
3274,6,32,21.40017738738424,31.51006408255753,-153.28009,232.82976,32,21.40140805604468,31.511220185629764,-153.73303,233.00986,0.0010492045649098676,0.0011561030722333498,-0.4529419,0.18009949
3275,6,32,21.35760848777398,31.56992598180725,-144.3517,247.93224,32,21.35741713664248,31.571585174163445,-144.51367,248.24251,-0.00016303151844022148,0.0016591923561968258,-0.16197205,0.31027222
3276,6,33,21.784021290484368,31.53310568202135,-236.68372,241.47949,33,21.786430165218796,31.53196783631977,-237.39989,241.0178,0.002053175764200315,-0.0011378457015815968,-0.71617126,-0.46168518
3277,6,545,21.73727395143697,31.53266725928825,-226.41264,240.96742,33,21.71918866581304,31.500614572242377,-222.48544,232.38686,-0.015414850736252907,-0.03205268704587283,3.9272003,-8.580566
3278,6,32,21.556218521473998,31.480349881314364,-186.7717,226.18123,32,21.554871057241296,31.48011852028302,-186.65927,225.9648,-0.0011491435170908112,-0.00023136103134291375,0.11242676,-0.21643066
